Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
051,2026,22/06/2026,Aprovado,"Bruno Herreira (Autor), Edvaldo Aparecido Carvalho (Autor), Reinaldo Codognato (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Administrativa, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações e esclarecimentos sobre o motivo pelo qual está sendo realizado o desconto de Imposto de Renda (IR) sobre os valores pagos a...",Requerimento nº 051/2026
050,2026,18/06/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Saúde, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações e esclarecimentos sobre o repasse de recursos financeiros divulgados para o município. Solicita-se que seja informado se o montante...",Requerimento nº 050/2026
049,2026,18/06/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Planejamento, Obras, Serviços e Manutenção, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, o projeto topográfico da propriedade particular conhecida como ""Conde"", localizada próxima a uma área de...",Requerimento nº 049/2026
048,2026,17/06/2026,Aprovado,Reinaldo Codognato (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Saúde, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações e esclarecimentos sobre a fila de espera para a castração de animais no município. O pedido justifica-se pelas recorrentes...",Requerimento nº 048/2026
047,2026,11/06/2026,Aprovado,Renato Vieira de Brito (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Administrativa, solicitando o envio da listagem completa e atualizada de todos os veículos oficiais da frota municipal que se encontram inoperantes, com destaque para as frotas dos setores de Saúde, Educação e...",Requerimento nº 047/2026
046,2026,10/06/2026,Aprovado,"Reinaldo Codognato (Autor), Samir Edson Tino (Autor), Bruno Herreira (Autor), Elizeu Adriano (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Educação, Cultura, Esporte, Lazer e Turismo, solicitando informações oficiais acerca da aplicação dos recursos financeiros e dos critérios logísticos adotados para a elaboração do cronograma do 81º Aniversário de...",Requerimento nº 046/2026
045,2026,08/06/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à concessionária Elektro Redes S.A., solicitando providências e esclarecimentos urgentes acerca das constantes quedas de energia e da falha na classificação da rede elétrica na Rua Alberto Nucci.  O presente requerimento é motivado...",Requerimento nº 045/2026
044,2026,03/06/2026,Aprovado,Renato Vieira de Brito (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Planejamento, Obras, Serviços e Manutenção, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações e documentos comprobatórios sobre os medidores e o consumo de energia elétrica na caixa...",Requerimento nº 044/2026
043,2026,30/05/2026,Aprovado,Bruno Herreira (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Saúde, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações oficiais sobre quais são os critérios técnicos e administrativos adotados para a contratação de médicos para atuar no Pronto Socorro...",Requerimento nº 043/2026
042,2026,28/05/2026,Aprovado,"Edvaldo Aparecido Carvalho (Autor), Anderson Marcos Viana (Autor), Reinaldo Codognato (Autor), Renato Vieira de Brito (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Administrativa, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações e respectivos documentos comprobatórios: 1.	Requer-se o envio da cópia integral do Termo de Adesão ou Exclusão, formulário ou...",Requerimento nº 042/2026
041,2026,27/05/2026,Aprovado,"Edvaldo Aparecido Carvalho (Autor), Anderson Marcos Viana (Autor), Renato Vieira de Brito (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Administrativa, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações oficiais sobre as despesas com viagens, deslocamentos e logística para a retirada de veículos oficiais em São Paulo. O...",Requerimento nº 041/2026
040,2026,27/05/2026,Aprovado,Edvaldo Aparecido Carvalho (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Fazenda, Compras, Almoxarifado, Recursos Humanos e Patrimônio, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações oficiais sobre os critérios, formas de arrecadação e destinação dos valores...",Requerimento nº 040/2026
039,2026,26/05/2026,Aprovado,Renato Vieira de Brito (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Administrativa, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações oficiais sobre o pagamento do adicional de insalubridade aos servidores municipais e os resultados dos recentes laudos...",Requerimento nº 039/2026
038,2026,26/05/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Fazenda, Compras, Almoxarifado e Recursos Humanos, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, o envio dos balanços financeiros e da contabilidade referentes ao serviço municipal de água e...",Requerimento nº 038/2026
037,2026,23/05/2026,Aprovado,Bruno Herreira (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Saúde, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações oficiais sobre quais médicos especialistas, clínicas ou hospitais parceiros estão atualmente credenciados e realizando as cirurgias...",Requerimento nº 037/2026
036,2026,21/05/2026,Aprovado,Edvaldo Aparecido Carvalho (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Administrativa, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações oficiais e providências quanto à efetiva fiscalização e ao cumprimento da Lei Ordinária Municipal nº 3.821/2025.  O presente...",Requerimento nº 036/2026
035,2026,20/05/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Assistência e Desenvolvimento Social, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca dos motivos pelos quais a Prefeitura Municipal não concede, atualmente, apoio financeiro ou...",Requerimento nº 035/2026
034,2026,29/04/2026,Aprovado,Bruno Herreira (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Saúde, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações sobre a atual demanda e a oferta de vagas referentes às especialidades médicas de neuropediatria, neurologia e cirurgia pediátrica....",Requerimento nº 034/2026
033,2026,23/04/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Educação, Cultura, Esporte, Lazer e Turismo solicitando informações oficiais quanto ao cumprimento do piso salarial nacional do magistério para professores temporários e para os professores efetivos do ensino...",Requerimento nº 033/2026
032,2026,16/04/2026,Aprovado,Edvaldo Aparecido Carvalho (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, com fulcro no artigo 26, inciso IV, alínea ""d"", do Regimento Interno desta Casa de Leis, que seja concedida AUTORIZAÇÃO INSTITUCIONAL ao Excelentíssimo Senhor Presidente da Câmara Municipal de Junqueirópolis para ingressar com a competente Ação...",Requerimento nº 032/2026
031,2026,11/04/2026,Aprovado,Reinaldo Codognato (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Companhia Ferroviária RUMO Logística solicitando informações oficiais e detalhadas acerca do cronograma de obras, investimentos e projeções de recuperação da linha férrea referente ao ramal Bauru-Panorama. O presente...",Requerimento nº 031/2026
030,2026,09/04/2026,Aprovado,Reinaldo Codognato (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Agência Nacional de Telecomunicações (ANATEL) solicitando informações oficiais e providências urgentes acerca da constante ausência e da péssima qualidade do sinal de telefonia móvel e internet em diversos bairros do município de...",Requerimento nº 030/2026
029,2026,09/04/2026,Aprovado,Renato Vieira de Brito (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Associação Comercial e Empresarial de Junqueirópolis (ACEJ) solicitando o envio da prestação de contas completa referente aos gastos com as festividades e decorações de final de ano em 2025. Requer-se, de forma indispensável, que...",Requerimento nº 029/2026
028,2026,02/04/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Saúde solicitando informações oficiais quanto à adequação do pagamento do adicional de insalubridade aos Agentes Comunitários de Saúde (ACS) e Agentes de Combate às Endemias (ACE), em cumprimento às recentes decisões...",Requerimento nº 028/2026
027,2026,31/03/2026,Aprovado,Renato Vieira de Brito (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Educação, Cultura, Esporte, Lazer e Turismo solicitando informações oficiais sobre o andamento da contratação de empresa especializada para a realização de perícia técnica e análise de insalubridade para os auxiliares...",Requerimento nº 027/2026
026,2026,23/03/2026,Aprovado,"Anderson Marcos Viana (Autor), Bruno Herreira (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Fazenda, Compras, Almoxarifado, Recursos Humanos e Patrimônio solicitando informações oficiais e detalhadas sobre o recebimento e a aplicação dos recursos federais referentes ao Componente de Qualidade da Atenção...",Requerimento nº 026/2026
025,2026,19/03/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Batalhão da Polícia Militar de Junqueirópolis solicitando, em caráter de urgência, a disponibilização de policiamento ostensivo e o posicionamento de uma viatura da Polícia Militar durante o horário de saída dos alunos da Escola...",Requerimento nº 025/2026
024,2026,19/03/2026,Aprovado,Renato Vieira de Brito (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Fazenda, Compras, Almoxarifado, Recursos Humanos e Patrimônio solicitando informações sobre a quantidade de servidores que recebem a Gratificação Por Tempo Integral e Dedicação Exclusiva (GTIDE) e a gratificação...",Requerimento nº 024/2026
023,2026,19/03/2026,Aprovado,Renato Vieira de Brito (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Fazenda, Compras, Almoxarifado, Recursos Humanos e Patrimônio solicitando informações referentes ao número de servidores efetivos e aos gastos com a folha de pagamento do município nos exercícios de 2024 e...",Requerimento nº 023/2026
022,2026,17/03/2026,Aprovado,Reinaldo Codognato (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Secretário de Educação do Estado de São Paulo, Sr. Renato Feder, solicitando informações oficiais e atualizadas acerca do andamento do projeto de climatização das salas de aula da Escola Estadual Idene...",Requerimento nº 022/2026
021,2026,16/03/2026,Aprovado,"Reinaldo Codognato (Autor), Edvaldo Aparecido Carvalho (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Saúde solicitando explicações oficiais sobre o protocolo de entrega de alguns medicamentos e a falta de orientação aos pacientes na Farmácia Municipal.  O presente requerimento é motivado por um desencontro de...",Requerimento nº 021/2026
020,2026,11/03/2026,Aprovado,Edvaldo Aparecido Carvalho (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Administrativa solicitando informações sobre a conclusão e aplicação dos Laudos de Insalubridade e Periculosidade (LIP).  Considerando que houve a contratação de empresa especializada para o fornecimento de serviços...",Requerimento nº 020/2026
019,2026,09/03/2026,Aprovado,Reinaldo Codognato (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Jurídica, de Habitação e de Trânsito solicitando informações oficiais acerca de projetos e planejamentos para a instalação de câmeras de monitoramento de segurança em nossa cidade, utilizando recursos provenientes do...",Requerimento nº 019/2026
018,2026,05/03/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Administrativa solicitando explicações oficiais sobre a entrega e o posterior cancelamento de formulários do programa habitacional ""Minha Casa Minha Vida"" nas dependências da Prefeitura Municipal.  O presente...",Requerimento nº 018/2026
017,2026,05/03/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Planejamento, Obras, Serviços e Manutenção solicitando informações sobre a situação financeira e o cronograma das obras de construção da Escola Municipal de Ensino Infantil de Cristo Redentor.  O presente...",Requerimento nº 017/2026
016,2026,05/03/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Planejamento, Obras, Serviços e Manutenção solicitando informações sobre a paralisação e o aparente abandono das obras da estação elevatória localizada no bairro Jardim Conde.  O presente questionamento é motivado...",Requerimento nº 016/2026
015,2026,04/03/2026,Aprovado,"Reinaldo Codognato (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Bruno Herreira (Autor), Edvaldo Aparecido Carvalho (Autor), Elizeu Adriano (Autor), Renato Vieira de Brito (Autor), Samir Edson Tino (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Administrativa solicitando informações acerca do andamento das obras e serviços de pavimentação da estrada vicinal JQL 010, que liga Junqueirópolis a Dracena, denominada Governador Mario Covas. Além disso, aproveitando o...",Requerimento nº 015/2026
014,2026,04/03/2026,Aprovado,Reinaldo Codognato (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Planejamento, Obras, Serviços e Manutenção solicitando informações acerca do cumprimento e da aplicação prática da Lei Municipal nº 3.709, de 24 de abril de 2024. O presente requerimento é motivado pela necessidade de...",Requerimento nº 014/2026
013,2026,26/02/2026,Aprovado,"Adriano de Marcos Lopes (Autor), Bruno Herreira (Autor), Elizeu Adriano (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Obras, Serviços e Manutenção solicitando informações sobre o andamento dos estudos e o planejamento de ações visando solucionar ou, no mínimo, diminuir de forma significativa o forte mau cheiro proveniente das lagoas...",Requerimento nº 013/2026
012,2026,24/02/2026,Aprovado,Edvaldo Aparecido Carvalho (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Jurídica solicitando informações sobre o andamento dos estudos e do planejamento administrativo para a efetivação do chamado ""descongelamento"" do tempo de serviço dos servidores públicos municipais. O presente...",Requerimento nº 012/2026
011,2026,23/02/2026,Aprovado,Edvaldo Aparecido Carvalho (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Associação Agrícola de Junqueirópolis, solicitando o envio da Prestação de Contas completa e detalhada referente à realização da Feira de Exposições Aceruva 2025. O presente pedido faz-se necessário tendo em vista que, em resposta...",Requerimento nº 011/2026
010,2026,19/02/2026,Aprovado,Reinaldo Codognato (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Saúde, solicitando informações sobre a destinação e aplicação dos recursos provenientes de emenda parlamentar destinada à área da saúde, em específico a emenda parlamentar (Código 2025.092.76939) de autoria do Deputado...",Requerimento nº 010/2026
009,2026,19/02/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Fazenda, Compras, Almoxarifado, Recursos Humanos e Patrimônio, solicitando a apresentação de um levantamento referente a todos os enfeites de Natal armazenados pelo Poder Executivo. Além disso, solicita-se uma relação...",Requerimento nº 009/2026
008,2026,19/02/2026,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Assistência e Desenvolvimento Social, solicitando informações acerca dos recursos financeiros destinados e já liberados para a execução do Projeto ""Boa Morada"" no exercício deste ano.",Requerimento nº 008/2026
007,2026,11/02/2026,Aprovado,Reinaldo Codognato (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Concessionária Eixo SP, com cópia para a ARTESP (Agência de Transporte do Estado de São Paulo), solicitando informações oficiais e detalhadas sobre o cronograma de início das obras de duplicação da Rodovia Comandante João Ribeiro...",Requerimento nº 007/2026
006,2026,11/02/2026,Aprovado,Bruno Herreira (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Jurídica, de Habitação e de Trânsito, solicitando informações oficiais sobre o atual estágio dos estudos para a implantação do regime de diárias de viagem para os motoristas do serviço público municipal. O presente...",Requerimento nº 006/2026
005,2026,03/02/2026,Aprovado,"Edvaldo Aparecido Carvalho (Autor), Reinaldo Codognato (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Delegado Seccional de Polícia Civil de Dracena, solicitando empenho para a designação urgente de um Delegado de Polícia Titular e fixo para o Município de Junqueirópolis. Neste ato, esta Casa de Leis...",Requerimento nº 005/2026
004,2026,22/01/2026,Aprovado,Bruno Herreira (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Agronegócio, Indústria, Comércio e Meio Ambiente e Gestão de Resíduos Sólidos, solicitando informações atualizadas sobre a regularização documental do Distrito Industrial 4. Considerando recentes reuniões realizadas...",Requerimento nº 004/2026
003,2026,21/01/2026,Aprovado,Renato Vieira de Brito (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Fazenda, Compras, Almoxarifado e Recursos Humanos, solicitando esclarecimentos sobre a contabilização e o ingresso de recursos provenientes de Emendas Parlamentares no segundo semestre de 2025. Considerando que este...",Requerimento nº 003/2026
002,2026,21/01/2026,Aprovado,Renato Vieira de Brito (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Fazenda, Compras, Almoxarifado e Recursos Humanos, solicitando o envio das informações financeiras e contábeis abaixo relacionadas, referentes ao fechamento do exercício de 2025 e comparativos com o exercício...",Requerimento nº 002/2026
001,2026,21/01/2026,Aprovado,Renato Vieira de Brito (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Fazenda, Compras, Almoxarifado e Recursos Humanos, solicitando o envio de cópias integrais dos documentos referentes à locação do prédio da ""Antiga Faculdade de Junqueirópolis"", onde atualmente funciona, em caráter...",Requerimento nº 001/2026
062,2025,18/12/2025,Aprovado,Edvaldo Aparecido Carvalho (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Administrativa, no sentido de fornecerem a esta Casa de Leis, dentro do prazo legal, informações sobre o andamento e a execução das Indicações apresentadas pelos Vereadores durante o presente exercício. Solicita-se,...",Requerimento nº 062/2025
061,2025,18/12/2025,Aprovado,"Anderson Marcos Viana (Autor), Edvaldo Aparecido Carvalho (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Fazenda, Compras, Almoxarifado e Recursos Humanos, no sentido de fornecerem a esta Casa de Leis, dentro do prazo legal, informações detalhadas sobre o repasse do Incentivo Financeiro Adicional aos Agentes Comunitários...",Requerimento nº 061/2025
060,2025,11/12/2025,Aprovado,"Edvaldo Aparecido Carvalho (Autor), Anderson Marcos Viana (Autor), Renato Vieira de Brito (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Administrativa, no sentido de fornecerem a esta Casa de Leis, dentro do prazo legal, o envio da Prestação de Contas Completa da ""Feira de Exposições Aceruva 2025"". Considerando que o Poder Executivo, através do Ofício...",Requerimento nº 060/2025
059,2025,10/12/2025,Aprovado,Bruno Herreira (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria Administrativa, no sentido de fornecerem a esta Casa de Leis, dentro do prazo legal, informações detalhadas sobre a conclusão e aplicação dos Laudos de Insalubridade e Periculosidade (LIP). Considerando que houve a...",Requerimento nº 059/2025
058,2025,28/11/2025,Aprovado,Reinaldo Codognato (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Saúde, no sentido de fornecerem a esta Casa de Leis, dentro do prazo legal, informações sobre a drástica queda no número de castrações de animais realizadas pelo município e as falhas no sistema de...",Requerimento nº 058/2025
057,2025,13/11/2025,Aprovado,Edvaldo Aparecido Carvalho (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Saúde, no sentido de fornecerem a esta Casa de Leis, dentro do prazo legal, informações atualizadas sobre a aquisição do medicamento Tenecteplase, indicado para o tratamento de infarto, cuja compra estava prevista para...",Requerimento nº 057/2025
